"Matchday","Team","Player_Name","Starting","Min","TMValue"
2021-10-26,"Venezia","Sofian Kiyine","Pitch",55,2300000
2021-11-07,"Venezia","Sofian Kiyine","Pitch",69,2300000
2021-11-30,"Venezia","Sofian Kiyine","Pitch",57,2300000
2021-12-22,"Venezia","Sofian Kiyine","Pitch",54,2300000
2021-10-23,"Venezia","Sofian Kiyine","Pitch",90,2300000
2022-01-09,"Venezia","Sofian Kiyine","Bench",31,2300000
2021-09-19,"Venezia","Sofian Kiyine","Bench",15,2300000
2021-11-27,"Venezia","Sofian Kiyine","Pitch",90,2300000
2021-12-19,"Venezia","Sofian Kiyine","Pitch",90,2300000
2021-09-27,"Venezia","Sofian Kiyine","Pitch",90,2300000
2021-10-24,"Fiorentina","Sofyan Amrabat","Bench",9,9e+06
2021-12-05,"Fiorentina","Sofyan Amrabat","Bench",7,9e+06
2021-11-27,"Fiorentina","Sofyan Amrabat","Bench",6,9e+06
2021-11-06,"Fiorentina","Sofyan Amrabat","Bench",27,9e+06
2021-09-18,"Fiorentina","Sofyan Amrabat","Bench",13,9e+06
2021-09-21,"Fiorentina","Sofyan Amrabat","Bench",26,9e+06
2022-02-20,"Fiorentina","Sofyan Amrabat","Bench",53,9e+06
2022-02-26,"Fiorentina","Sofyan Amrabat","Pitch",76,9e+06
2021-10-31,"Fiorentina","Sofyan Amrabat","Bench",16,9e+06
2022-03-06,"Fiorentina","Sofyan Amrabat","Bench",15,9e+06
2021-12-19,"Fiorentina","Sofyan Amrabat","Bench",13,9e+06
2022-02-05,"Fiorentina","Sofyan Amrabat","Bench",3,9e+06
2022-02-14,"Fiorentina","Sofyan Amrabat","Pitch",90,9e+06
2021-10-18,"Fiorentina","Sofyan Amrabat","Pitch",55,9e+06
2021-09-26,"Fiorentina","Sofyan Amrabat","Bench",26,9e+06
2021-09-11,"Fiorentina","Sofyan Amrabat","Bench",25,9e+06
2021-08-29,"Napoli","Stanislav Lobotka","Pitch",90,1e+07
2021-12-04,"Napoli","Stanislav Lobotka","Pitch",54,1e+07
2022-01-06,"Napoli","Stanislav Lobotka","Pitch",89,1e+07
2022-01-09,"Napoli","Stanislav Lobotka","Pitch",90,1e+07
2022-03-06,"Napoli","Stanislav Lobotka","Pitch",81,1e+07
2021-12-19,"Napoli","Stanislav Lobotka","Bench",38,1e+07
2021-11-28,"Napoli","Stanislav Lobotka","Pitch",90,1e+07
2022-01-23,"Napoli","Stanislav Lobotka","Pitch",90,1e+07
2021-12-01,"Napoli","Stanislav Lobotka","Pitch",90,1e+07
2021-12-22,"Napoli","Stanislav Lobotka","Pitch",77,1e+07
2022-02-06,"Napoli","Stanislav Lobotka","Pitch",90,1e+07
2022-02-27,"Napoli","Stanislav Lobotka","Bench",10,1e+07
2022-01-17,"Napoli","Stanislav Lobotka","Pitch",90,1e+07
2021-08-22,"Napoli","Stanislav Lobotka","Pitch",90,1e+07
2022-02-12,"Napoli","Stanislav Lobotka","Pitch",90,1e+07
2021-11-07,"Internazionale","Stefan de Vrij","Pitch",90,4.5e+07
2021-09-18,"Internazionale","Stefan de Vrij","Pitch",66,4.5e+07
2021-10-02,"Internazionale","Stefan de Vrij","Pitch",90,4.5e+07
2021-08-21,"Internazionale","Stefan de Vrij","Pitch",90,4.5e+07
2021-12-12,"Internazionale","Stefan de Vrij","Pitch",90,4.5e+07
2022-02-12,"Internazionale","Stefan de Vrij","Pitch",90,4.5e+07
2021-09-25,"Internazionale","Stefan de Vrij","Pitch",90,4.5e+07
2021-10-16,"Internazionale","Stefan de Vrij","Pitch",90,4.5e+07
2021-08-27,"Internazionale","Stefan de Vrij","Pitch",90,4.5e+07
2022-02-20,"Internazionale","Stefan de Vrij","Pitch",90,4.5e+07
2022-01-22,"Internazionale","Stefan de Vrij","Pitch",90,4.5e+07
2022-02-25,"Internazionale","Stefan de Vrij","Pitch",90,4.5e+07
2022-01-09,"Internazionale","Stefan de Vrij","Pitch",90,4.5e+07
2021-09-12,"Internazionale","Stefan de Vrij","Pitch",90,4.5e+07
2022-01-16,"Internazionale","Stefan de Vrij","Bench",9,4.5e+07
2021-10-24,"Internazionale","Stefan de Vrij","Pitch",90,4.5e+07
2021-09-21,"Internazionale","Stefan de Vrij","Pitch",90,4.5e+07
2022-03-04,"Internazionale","Stefan de Vrij","Pitch",61,4.5e+07
2022-02-05,"Internazionale","Stefan de Vrij","Pitch",90,4.5e+07
2021-12-17,"Internazionale","Stefan de Vrij","Pitch",90,4.5e+07
2021-12-22,"Internazionale","Stefan de Vrij","Pitch",90,4.5e+07
2021-10-27,"Internazionale","Stefan de Vrij","Pitch",78,4.5e+07
2021-12-22,"Lazio","Ștefan Radu","Pitch",73,1e+06
2022-02-12,"Lazio","Ștefan Radu","Bench",14,1e+06
2022-03-05,"Lazio","Ștefan Radu","Pitch",90,1e+06
2022-02-27,"Lazio","Ștefan Radu","Pitch",70,1e+06
2021-12-02,"Lazio","Ștefan Radu","Bench",32,1e+06
2022-01-09,"Lazio","Ștefan Radu","Pitch",90,1e+06
2021-12-17,"Lazio","Ștefan Radu","Bench",28,1e+06
2021-10-24,"Lazio","Ștefan Radu","Pitch",90,1e+06
2021-10-02,"Salernitana","Stefan Strandberg","Pitch",90,8e+05
2021-09-18,"Salernitana","Stefan Strandberg","Pitch",90,8e+05
2021-10-31,"Salernitana","Stefan Strandberg","Pitch",90,8e+05
2021-10-16,"Salernitana","Stefan Strandberg","Pitch",90,8e+05
2021-09-22,"Salernitana","Stefan Strandberg","Pitch",90,8e+05
2021-08-22,"Salernitana","Stefan Strandberg","Pitch",33,8e+05
2021-10-26,"Salernitana","Stefan Strandberg","Pitch",90,8e+05
2021-09-12,"Salernitana","Stefan Strandberg","Pitch",90,8e+05
2021-11-07,"Salernitana","Stefan Strandberg","Pitch",90,8e+05
2021-10-23,"Salernitana","Stefan Strandberg","Pitch",90,8e+05
2021-09-26,"Salernitana","Stefan Strandberg","Pitch",90,8e+05
2022-02-06,"Sampdoria","Stefano Sensi","Pitch",90,8e+06
2021-12-01,"Internazionale","Stefano Sensi","Bench",22,8e+06
2021-12-22,"Internazionale","Stefano Sensi","Bench",9,8e+06
2022-02-28,"Sampdoria","Stefano Sensi","Pitch",45,8e+06
2022-03-05,"Sampdoria","Stefano Sensi","Pitch",76,8e+06
2021-08-21,"Internazionale","Stefano Sensi","Pitch",68,8e+06
2021-12-04,"Internazionale","Stefano Sensi","Bench",8,8e+06
2021-09-12,"Internazionale","Stefano Sensi","Bench",23,8e+06
2021-08-27,"Internazionale","Stefano Sensi","Bench",4,8e+06
2021-10-27,"Internazionale","Stefano Sensi","Bench",7,8e+06
2021-12-12,"Internazionale","Stefano Sensi","Bench",15,8e+06
2022-02-13,"Sampdoria","Stefano Sensi","Pitch",90,8e+06
2021-10-31,"Internazionale","Stefano Sensi","Bench",11,8e+06
2021-11-21,"Genoa","Stefano Sturaro","Pitch",89,4e+06
2021-12-10,"Genoa","Stefano Sturaro","Pitch",90,4e+06
2021-12-17,"Genoa","Stefano Sturaro","Pitch",45,4e+06
2021-11-28,"Genoa","Stefano Sturaro","Pitch",89,4e+06
2022-01-17,"Genoa","Stefano Sturaro","Pitch",45,4e+06
2022-02-25,"Genoa","Stefano Sturaro","Pitch",90,4e+06
2021-12-21,"Genoa","Stefano Sturaro","Pitch",86,4e+06
2021-08-29,"Genoa","Stefano Sturaro","Pitch",66,4e+06
2022-02-13,"Genoa","Stefano Sturaro","Pitch",90,4e+06
2021-08-21,"Genoa","Stefano Sturaro","Pitch",70,4e+06
2021-10-22,"Genoa","Stefano Sturaro","Pitch",68,4e+06
2022-03-06,"Genoa","Stefano Sturaro","Pitch",90,4e+06
2021-09-12,"Genoa","Stefano Sturaro","Pitch",45,4e+06
2022-01-09,"Genoa","Stefano Sturaro","Pitch",90,4e+06
2021-12-01,"Genoa","Stefano Sturaro","Pitch",45,4e+06
2022-02-05,"Genoa","Stefano Sturaro","Pitch",90,4e+06
2021-10-26,"Genoa","Stefano Sturaro","Bench",45,4e+06
2021-11-05,"Genoa","Stefano Sturaro","Pitch",68,4e+06
2021-10-31,"Genoa","Stefano Sturaro","Pitch",63,4e+06
2022-02-20,"Genoa","Stefano Sturaro","Pitch",60,4e+06
2022-01-22,"Genoa","Stefano Sturaro","Pitch",90,4e+06
2021-10-17,"Roma","Stephan El Shaarawy","Bench",65,7e+06
2022-02-05,"Roma","Stephan El Shaarawy","Bench",34,7e+06
2022-01-06,"Roma","Stephan El Shaarawy","Bench",20,7e+06
2021-09-12,"Roma","Stephan El Shaarawy","Bench",21,7e+06
2021-10-27,"Roma","Stephan El Shaarawy","Bench",45,7e+06
2021-11-21,"Roma","Stephan El Shaarawy","Pitch",90,7e+06
2021-12-22,"Roma","Stephan El Shaarawy","Bench",24,7e+06
2021-09-19,"Roma","Stephan El Shaarawy","Bench",25,7e+06
2021-12-01,"Roma","Stephan El Shaarawy","Pitch",51,7e+06
2021-11-07,"Roma","Stephan El Shaarawy","Pitch",76,7e+06
2021-09-23,"Roma","Stephan El Shaarawy","Bench",17,7e+06
2021-09-26,"Roma","Stephan El Shaarawy","Pitch",63,7e+06
2021-11-28,"Roma","Stephan El Shaarawy","Pitch",87,7e+06
2021-10-31,"Roma","Stephan El Shaarawy","Bench",28,7e+06
2021-10-03,"Roma","Stephan El Shaarawy","Bench",7,7e+06
2022-02-27,"Roma","Stephan El Shaarawy","Bench",23,7e+06
2021-10-24,"Roma","Stephan El Shaarawy","Bench",25,7e+06
2021-08-29,"Roma","Stephan El Shaarawy","Bench",21,7e+06
2021-08-22,"Roma","Stephan El Shaarawy","Bench",7,7e+06
2021-09-19,"Spezia","Suf Podgoreanu","Bench",14,6e+05
2021-11-20,"Spezia","Suf Podgoreanu","Bench",10,6e+05
2021-10-16,"Spezia","Suf Podgoreanu","Bench",17,6e+05
2021-10-03,"Spezia","Suf Podgoreanu","Pitch",58,6e+05
2021-10-22,"Spezia","Suf Podgoreanu","Bench",14,6e+05
2022-02-19,"Empoli","Szymon Żurkowski","Pitch",62,3500000
2021-10-17,"Empoli","Szymon Żurkowski","Pitch",60,3500000
2021-11-27,"Empoli","Szymon Żurkowski","Pitch",43,3500000
2022-01-09,"Empoli","Szymon Żurkowski","Pitch",90,3500000
2022-01-23,"Empoli","Szymon Żurkowski","Pitch",90,3500000
2021-08-28,"Empoli","Szymon Żurkowski","Bench",11,3500000
2021-10-03,"Empoli","Szymon Żurkowski","Pitch",45,3500000
2021-10-31,"Empoli","Szymon Żurkowski","Bench",11,3500000
2021-12-22,"Empoli","Szymon Żurkowski","Pitch",67,3500000
2021-09-19,"Empoli","Szymon Żurkowski","Bench",35,3500000
2021-12-19,"Empoli","Szymon Żurkowski","Pitch",90,3500000
2021-09-22,"Empoli","Szymon Żurkowski","Pitch",90,3500000
2022-01-16,"Empoli","Szymon Żurkowski","Pitch",77,3500000
2021-11-05,"Empoli","Szymon Żurkowski","Bench",32,3500000
2022-02-26,"Empoli","Szymon Żurkowski","Pitch",90,3500000
2021-12-02,"Empoli","Szymon Żurkowski","Pitch",60,3500000
2021-10-23,"Empoli","Szymon Żurkowski","Bench",11,3500000
2021-12-12,"Empoli","Szymon Żurkowski","Pitch",77,3500000
2022-02-13,"Empoli","Szymon Żurkowski","Pitch",88,3500000
2021-08-21,"Empoli","Szymon Żurkowski","Bench",15,3500000
2021-10-27,"Empoli","Szymon Żurkowski","Pitch",67,3500000
2022-01-06,"Empoli","Szymon Żurkowski","Pitch",45,3500000
2021-09-26,"Empoli","Szymon Żurkowski","Pitch",90,3500000
2021-12-06,"Empoli","Szymon Żurkowski","Pitch",80,3500000
2022-03-06,"Empoli","Szymon Żurkowski","Pitch",72,3500000
2022-02-06,"Empoli","Szymon Żurkowski","Pitch",90,3500000
2022-02-19,"Roma","Tammy Abraham","Pitch",90,3.8e+07
2021-10-27,"Roma","Tammy Abraham","Pitch",90,3.8e+07
2021-09-23,"Roma","Tammy Abraham","Pitch",84,3.8e+07
2021-10-03,"Roma","Tammy Abraham","Pitch",90,3.8e+07
2022-01-16,"Roma","Tammy Abraham","Pitch",90,3.8e+07
2021-09-26,"Roma","Tammy Abraham","Pitch",90,3.8e+07
2021-08-29,"Roma","Tammy Abraham","Pitch",81,3.8e+07
2021-12-22,"Roma","Tammy Abraham","Pitch",46,3.8e+07
2021-11-21,"Roma","Tammy Abraham","Pitch",90,3.8e+07
2021-11-28,"Roma","Tammy Abraham","Pitch",90,3.8e+07
2022-02-27,"Roma","Tammy Abraham","Pitch",90,3.8e+07
2022-01-23,"Roma","Tammy Abraham","Pitch",90,3.8e+07
2021-09-12,"Roma","Tammy Abraham","Pitch",90,3.8e+07
2022-02-05,"Roma","Tammy Abraham","Pitch",90,3.8e+07
2021-10-24,"Roma","Tammy Abraham","Pitch",85,3.8e+07
2021-12-01,"Roma","Tammy Abraham","Pitch",90,3.8e+07
2021-11-07,"Roma","Tammy Abraham","Pitch",90,3.8e+07
2022-01-06,"Roma","Tammy Abraham","Pitch",75,3.8e+07
2021-10-31,"Roma","Tammy Abraham","Pitch",62,3.8e+07
2022-03-05,"Roma","Tammy Abraham","Pitch",83,3.8e+07
2022-02-13,"Roma","Tammy Abraham","Pitch",90,3.8e+07
2022-01-09,"Roma","Tammy Abraham","Pitch",90,3.8e+07
2021-12-18,"Roma","Tammy Abraham","Pitch",89,3.8e+07
2021-10-17,"Roma","Tammy Abraham","Pitch",90,3.8e+07
2021-08-22,"Roma","Tammy Abraham","Pitch",68,3.8e+07
2021-12-13,"Roma","Tammy Abraham","Pitch",90,3.8e+07
2021-09-19,"Roma","Tammy Abraham","Pitch",90,3.8e+07
2021-11-27,"Venezia","Tanner Tessmann","Bench",20,2500000
2021-12-19,"Venezia","Tanner Tessmann","Pitch",57,2500000
2021-11-21,"Venezia","Tanner Tessmann","Bench",32,2500000
2021-12-05,"Venezia","Tanner Tessmann","Bench",16,2500000
2021-08-22,"Venezia","Tanner Tessmann","Bench",28,2500000
2022-02-20,"Venezia","Tanner Tessmann","Bench",16,2500000
2021-10-23,"Venezia","Tanner Tessmann","Bench",23,2500000
2021-10-31,"Venezia","Tanner Tessmann","Pitch",90,2500000
2022-01-22,"Venezia","Tanner Tessmann","Pitch",64,2500000
2021-11-30,"Venezia","Tanner Tessmann","Pitch",90,2500000
2022-03-06,"Venezia","Tanner Tessmann","Bench",16,2500000
2022-02-27,"Venezia","Tanner Tessmann","Bench",12,2500000
2022-02-12,"Venezia","Tanner Tessmann","Bench",36,2500000
2022-01-16,"Venezia","Tanner Tessmann","Pitch",33,2500000
2021-09-22,"Venezia","Tanner Tessmann","Bench",9,2500000
2021-12-11,"Venezia","Tanner Tessmann","Bench",27,2500000
2021-12-22,"Venezia","Tanner Tessmann","Bench",23,2500000
2021-11-07,"Venezia","Tanner Tessmann","Bench",15,2500000
2021-10-27,"Atalanta","Teun Koopmeiners","Pitch",90,1.8e+07
2022-02-13,"Atalanta","Teun Koopmeiners","Pitch",90,1.8e+07
2021-11-06,"Atalanta","Teun Koopmeiners","Pitch",62,1.8e+07
2021-09-11,"Atalanta","Teun Koopmeiners","Bench",6,1.8e+07
2021-10-24,"Atalanta","Teun Koopmeiners","Bench",17,1.8e+07
2021-12-21,"Atalanta","Teun Koopmeiners","Pitch",83,1.8e+07
2022-01-09,"Atalanta","Teun Koopmeiners","Pitch",90,1.8e+07
2021-12-12,"Atalanta","Teun Koopmeiners","Pitch",90,1.8e+07
2022-01-16,"Atalanta","Teun Koopmeiners","Pitch",90,1.8e+07
2022-02-28,"Atalanta","Teun Koopmeiners","Pitch",90,1.8e+07
2021-11-30,"Atalanta","Teun Koopmeiners","Pitch",90,1.8e+07
2022-03-05,"Atalanta","Teun Koopmeiners","Pitch",59,1.8e+07
2021-10-30,"Atalanta","Teun Koopmeiners","Pitch",90,1.8e+07
2021-11-27,"Atalanta","Teun Koopmeiners","Bench",4,1.8e+07
2022-02-06,"Atalanta","Teun Koopmeiners","Pitch",90,1.8e+07
2022-02-20,"Atalanta","Teun Koopmeiners","Pitch",90,1.8e+07
2021-09-18,"Atalanta","Teun Koopmeiners","Bench",45,1.8e+07
2021-09-21,"Atalanta","Teun Koopmeiners","Pitch",90,1.8e+07
2021-11-20,"Atalanta","Teun Koopmeiners","Pitch",59,1.8e+07
2021-10-03,"Atalanta","Teun Koopmeiners","Bench",45,1.8e+07
2021-10-17,"Atalanta","Teun Koopmeiners","Pitch",67,1.8e+07
2022-01-09,"Milan","Theo Hernández","Pitch",90,4.8e+07
2021-09-19,"Milan","Theo Hernández","Pitch",90,4.8e+07
2021-11-28,"Milan","Theo Hernández","Pitch",90,4.8e+07
2021-11-20,"Milan","Theo Hernández","Pitch",90,4.8e+07
2021-08-29,"Milan","Theo Hernández","Pitch",90,4.8e+07
2021-12-04,"Milan","Theo Hernández","Pitch",61,4.8e+07
2022-01-06,"Milan","Theo Hernández","Pitch",90,4.8e+07
2021-08-23,"Milan","Theo Hernández","Pitch",90,4.8e+07
2022-03-06,"Milan","Theo Hernández","Pitch",90,4.8e+07
2022-01-23,"Milan","Theo Hernández","Pitch",90,4.8e+07
2021-09-12,"Milan","Theo Hernández","Pitch",90,4.8e+07
2021-12-11,"Milan","Theo Hernández","Pitch",90,4.8e+07
2021-09-22,"Milan","Theo Hernández","Bench",32,4.8e+07
2022-02-19,"Milan","Theo Hernández","Pitch",90,4.8e+07
2021-10-31,"Milan","Theo Hernández","Pitch",65,4.8e+07
2022-02-05,"Milan","Theo Hernández","Pitch",89,4.8e+07
2022-02-25,"Milan","Theo Hernández","Pitch",90,4.8e+07
2022-01-17,"Milan","Theo Hernández","Pitch",90,4.8e+07
2021-10-26,"Milan","Theo Hernández","Bench",45,4.8e+07
2021-12-22,"Milan","Theo Hernández","Pitch",90,4.8e+07
2021-10-03,"Milan","Theo Hernández","Pitch",79,4.8e+07
2021-09-25,"Milan","Theo Hernández","Pitch",90,4.8e+07
2021-12-01,"Milan","Theo Hernández","Pitch",90,4.8e+07
2021-09-19,"Venezia","Thomas Henry","Pitch",61,5e+06
2021-10-01,"Venezia","Thomas Henry","Bench",45,5e+06
2021-12-05,"Venezia","Thomas Henry","Pitch",90,5e+06
2021-10-26,"Venezia","Thomas Henry","Bench",25,5e+06
2021-11-27,"Venezia","Thomas Henry","Bench",20,5e+06
2022-02-20,"Venezia","Thomas Henry","Pitch",83,5e+06
2022-03-06,"Venezia","Thomas Henry","Pitch",74,5e+06
2022-01-16,"Venezia","Thomas Henry","Pitch",90,5e+06
2021-08-27,"Venezia","Thomas Henry","Pitch",77,5e+06
2021-09-22,"Venezia","Thomas Henry","Bench",38,5e+06
2021-12-19,"Venezia","Thomas Henry","Bench",33,5e+06
2021-10-18,"Venezia","Thomas Henry","Pitch",86,5e+06
2022-02-27,"Venezia","Thomas Henry","Pitch",71,5e+06
2022-02-12,"Venezia","Thomas Henry","Pitch",76,5e+06
2021-10-31,"Venezia","Thomas Henry","Pitch",83,5e+06
2021-09-27,"Venezia","Thomas Henry","Bench",5,5e+06
2022-02-06,"Venezia","Thomas Henry","Bench",29,5e+06
2021-12-11,"Venezia","Thomas Henry","Pitch",78,5e+06
2021-11-30,"Venezia","Thomas Henry","Pitch",90,5e+06
2021-10-23,"Venezia","Thomas Henry","Pitch",57,5e+06
2022-01-22,"Venezia","Thomas Henry","Pitch",80,5e+06
2021-09-11,"Venezia","Thomas Henry","Pitch",90,5e+06
2021-11-07,"Venezia","Thomas Henry","Bench",2,5e+06
2022-01-09,"Venezia","Thomas Henry","Pitch",59,5e+06
2021-11-21,"Venezia","Thomas Henry","Bench",37,5e+06
2022-03-05,"Lazio","Thomas Strakosha","Pitch",90,7e+06
2022-01-06,"Lazio","Thomas Strakosha","Pitch",90,7e+06
2022-02-20,"Lazio","Thomas Strakosha","Pitch",90,7e+06
2022-01-15,"Lazio","Thomas Strakosha","Pitch",90,7e+06
2022-02-12,"Lazio","Thomas Strakosha","Pitch",90,7e+06
2021-12-17,"Lazio","Thomas Strakosha","Pitch",90,7e+06
2022-01-09,"Lazio","Thomas Strakosha","Pitch",90,7e+06
2022-02-27,"Lazio","Thomas Strakosha","Pitch",90,7e+06
2021-12-05,"Lazio","Thomas Strakosha","Pitch",90,7e+06
2021-12-22,"Lazio","Thomas Strakosha","Pitch",90,7e+06
2022-02-05,"Lazio","Thomas Strakosha","Pitch",90,7e+06
2022-01-22,"Lazio","Thomas Strakosha","Pitch",90,7e+06
2021-12-12,"Lazio","Thomas Strakosha","Pitch",90,7e+06
2021-12-22,"Milan","Tiemoué Bakayoko","Bench",27,1.6e+07
2021-10-23,"Milan","Tiemoué Bakayoko","Bench",45,1.6e+07
2021-10-26,"Milan","Tiemoué Bakayoko","Bench",26,1.6e+07
2022-01-09,"Milan","Tiemoué Bakayoko","Pitch",90,1.6e+07
2022-01-06,"Milan","Tiemoué Bakayoko","Bench",27,1.6e+07
2021-12-11,"Milan","Tiemoué Bakayoko","Pitch",45,1.6e+07
2022-01-17,"Milan","Tiemoué Bakayoko","Pitch",90,1.6e+07
2021-12-01,"Milan","Tiemoué Bakayoko","Bench",15,1.6e+07
2021-11-28,"Milan","Tiemoué Bakayoko","Pitch",45,1.6e+07
2021-09-12,"Milan","Tiemoué Bakayoko","Bench",13,1.6e+07
2021-12-04,"Milan","Tiemoué Bakayoko","Pitch",45,1.6e+07
2021-11-07,"Milan","Tiemoué Bakayoko","Bench",7,1.6e+07
2021-10-31,"Milan","Tiemoué Bakayoko","Bench",15,1.6e+07
2021-09-20,"Udinese","Tolgay Arslan","Pitch",71,2500000
2022-01-22,"Udinese","Tolgay Arslan","Pitch",89,2500000
2021-10-31,"Udinese","Tolgay Arslan","Bench",21,2500000
2021-12-18,"Udinese","Tolgay Arslan","Pitch",74,2500000
2021-10-24,"Udinese","Tolgay Arslan","Bench",27,2500000
2022-02-06,"Udinese","Tolgay Arslan","Pitch",80,2500000
2021-09-26,"Udinese","Tolgay Arslan","Pitch",45,2500000
2021-11-28,"Udinese","Tolgay Arslan","Pitch",54,2500000
2021-10-03,"Udinese","Tolgay Arslan","Bench",41,2500000
2022-03-05,"Udinese","Tolgay Arslan","Pitch",72,2500000
2022-02-25,"Udinese","Tolgay Arslan","Pitch",89,2500000
2021-12-02,"Udinese","Tolgay Arslan","Bench",28,2500000
2021-09-23,"Udinese","Tolgay Arslan","Bench",6,2500000
2021-09-12,"Udinese","Tolgay Arslan","Pitch",86,2500000
2021-11-07,"Udinese","Tolgay Arslan","Pitch",15,2500000
2021-08-27,"Udinese","Tolgay Arslan","Pitch",79,2500000
2021-08-22,"Udinese","Tolgay Arslan","Pitch",79,2500000
2021-12-11,"Udinese","Tolgay Arslan","Pitch",69,2500000
2021-12-06,"Udinese","Tolgay Arslan","Pitch",64,2500000
2022-02-20,"Udinese","Tolgay Arslan","Pitch",61,2500000
2022-01-15,"Udinese","Tolgay Arslan","Pitch",84,2500000
2021-10-27,"Udinese","Tolgay Arslan","Pitch",67,2500000
2021-11-22,"Udinese","Tolgay Arslan","Bench",32,2500000
2021-11-28,"Lazio","Toma Bašić","Bench",30,9e+06
2022-02-12,"Lazio","Toma Bašić","Bench",9,9e+06
2022-02-05,"Lazio","Toma Bašić","Bench",15,9e+06
2021-12-22,"Lazio","Toma Bašić","Pitch",73,9e+06
2022-01-09,"Lazio","Toma Bašić","Pitch",67,9e+06
2021-12-05,"Lazio","Toma Bašić","Pitch",90,9e+06
2021-12-17,"Lazio","Toma Bašić","Pitch",62,9e+06
2021-10-16,"Lazio","Toma Bašić","Pitch",65,9e+06
2021-10-27,"Lazio","Toma Bašić","Bench",12,9e+06
2021-12-12,"Lazio","Toma Bašić","Pitch",90,9e+06
2021-11-07,"Lazio","Toma Bašić","Bench",13,9e+06
2021-10-30,"Lazio","Toma Bašić","Bench",23,9e+06
2021-12-02,"Lazio","Toma Bašić","Bench",27,9e+06
2022-02-27,"Lazio","Toma Bašić","Bench",7,9e+06
2022-03-05,"Lazio","Toma Bašić","Bench",3,9e+06
2021-10-03,"Lazio","Toma Bašić","Bench",33,9e+06
2022-01-22,"Lazio","Toma Bašić","Bench",12,9e+06
2021-11-20,"Lazio","Toma Bašić","Bench",7,9e+06
2022-02-20,"Lazio","Toma Bašić","Pitch",77,9e+06
2021-09-12,"Lazio","Toma Bašić","Bench",17,9e+06
2021-09-23,"Torino","Tomás Rincón","Bench",18,1e+06
2022-02-19,"Sampdoria","Tomás Rincón","Bench",22,1e+06
2021-12-02,"Torino","Tomás Rincón","Bench",17,1e+06
2022-03-05,"Sampdoria","Tomás Rincón","Pitch",90,1e+06
2022-01-15,"Sampdoria","Tomás Rincón","Pitch",90,1e+06
2022-02-28,"Sampdoria","Tomás Rincón","Bench",45,1e+06
2021-10-02,"Torino","Tomás Rincón","Bench",7,1e+06
2022-01-09,"Sampdoria","Tomás Rincón","Bench",45,1e+06
2021-11-06,"Torino","Tomás Rincón","Pitch",56,1e+06
2021-10-30,"Torino","Tomás Rincón","Bench",14,1e+06
2022-01-23,"Sampdoria","Tomás Rincón","Pitch",90,1e+06
2021-08-21,"Torino","Tomás Rincón","Bench",45,1e+06
2021-09-12,"Torino","Tomás Rincón","Bench",6,1e+06
2022-02-06,"Sampdoria","Tomás Rincón","Pitch",74,1e+06
2022-02-13,"Sampdoria","Tomás Rincón","Pitch",72,1e+06
2021-11-27,"Sampdoria","Tommaso Augello","Pitch",85,4e+06
2022-03-05,"Sampdoria","Tommaso Augello","Bench",14,4e+06
2021-10-03,"Sampdoria","Tommaso Augello","Pitch",90,4e+06
2021-09-19,"Sampdoria","Tommaso Augello","Pitch",90,4e+06
2021-08-23,"Sampdoria","Tommaso Augello","Pitch",70,4e+06
2022-01-15,"Sampdoria","Tommaso Augello","Pitch",87,4e+06
2021-11-30,"Sampdoria","Tommaso Augello","Bench",37,4e+06
2022-02-19,"Sampdoria","Tommaso Augello","Bench",21,4e+06
2021-11-07,"Sampdoria","Tommaso Augello","Pitch",83,4e+06
2021-09-12,"Sampdoria","Tommaso Augello","Pitch",77,4e+06
2021-09-26,"Sampdoria","Tommaso Augello","Bench",32,4e+06
2021-08-29,"Sampdoria","Tommaso Augello","Pitch",90,4e+06
2021-10-30,"Sampdoria","Tommaso Augello","Pitch",90,4e+06
2022-02-13,"Sampdoria","Tommaso Augello","Bench",38,4e+06
2022-02-06,"Sampdoria","Tommaso Augello","Bench",16,4e+06
2021-10-22,"Sampdoria","Tommaso Augello","Pitch",90,4e+06
2021-12-10,"Sampdoria","Tommaso Augello","Pitch",90,4e+06
2021-12-05,"Sampdoria","Tommaso Augello","Pitch",90,4e+06
2021-12-19,"Sampdoria","Tommaso Augello","Pitch",90,4e+06
2021-11-21,"Sampdoria","Tommaso Augello","Pitch",90,4e+06
2022-01-23,"Sampdoria","Tommaso Augello","Pitch",76,4e+06
2022-02-28,"Sampdoria","Tommaso Augello","Bench",23,4e+06
2022-01-09,"Sampdoria","Tommaso Augello","Pitch",73,4e+06
2021-09-23,"Sampdoria","Tommaso Augello","Pitch",90,4e+06
2021-10-17,"Sampdoria","Tommaso Augello","Pitch",63,4e+06
2021-12-22,"Sampdoria","Tommaso Augello","Pitch",90,4e+06
2021-09-27,"Torino","Tommaso Pobega","Pitch",70,1.4e+07
